id,Y,ChoiceSet,alti,task,Wetland,Payment,Covercrop,NuMgt,income,areaf,demPrez16,dem_2018,unemploy,costlive,hrwage,taxcost,cashrent,crp2018,landvalu,impstrea,implakes,impwetl,imptotal,childcar,foodcost,healthc,housecos,othercos,convCS,corn,income_6,income_1,income_4,income_NA,income_5,income_7,areaf_3,areaf_1,areaf_2,areaf_4,areaf_NA,areaf_5,dfl08to18,dflmean,INCOMB23,FSCOMB34,aware,past,appreciate,resp,practice_ind,prac_pred,Cluster,C2,C3,C1,concern,value,landcontrol
6967500969,0,2,1,6,0,450,0,1,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,0,1,-0.273778778,0.251060593,0.277409011,0.003483557,1,1.429085647,2,1,0,0,0.963726897,0.238775317,-0.249214265
6967500969,1,2,2,6,0,0,0,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,0,1,-0.273778778,0.251060593,0.277409011,0.003483557,1,1.429085647,2,1,0,0,0.963726897,0.238775317,-0.249214265
6967500969,1,2,1,7,0,150,1,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,0,1,-0.273778778,0.251060593,0.277409011,0.003483557,1,1.429085647,2,1,0,0,0.963726897,0.238775317,-0.249214265
6967500969,0,2,2,7,0,0,0,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,0,1,-0.273778778,0.251060593,0.277409011,0.003483557,1,1.429085647,2,1,0,0,0.963726897,0.238775317,-0.249214265
6967500969,0,2,1,8,1,200,0,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,0,1,-0.273778778,0.251060593,0.277409011,0.003483557,1,1.429085647,2,1,0,0,0.963726897,0.238775317,-0.249214265
6967500969,1,2,2,8,0,0,0,0,6,3,0,0,3.9,44714,14.33,428,195,202,7136,28.1,81,0,3,204,769,417,698,429,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.479507276,0.454818836,0,1,-0.273778778,0.251060593,0.277409011,0.003483557,1,1.429085647,2,1,0,0,0.963726897,0.238775317,-0.249214265
6966018516,1,2,1,1,1,600,1,1,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,0,2,2,1,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,1,2,1,2,0,50,1,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,0,2,2,2,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,0,2,1,3,1,650,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,1,2,2,3,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,0,2,1,4,0,25,0,1,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,1,2,2,4,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,1,2,1,5,1,500,1,1,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,0,2,2,5,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,1,2,1,6,0,450,0,1,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,0,2,2,6,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,1,2,1,7,0,150,1,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,0,2,2,7,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,0,2,1,8,1,200,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6966018516,1,2,2,8,0,0,0,0,3,1,0,1,4.7,45944,14.73,459,217,219,6966,243.6,0,0,31,224,770,417,698,429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.537740966,0.507963557,1,0,-0.249872656,0.218860797,-0.154588384,0.043082847,0,0.951641597,2,1,0,0,-1.203146111,0.264208816,0.168343863
6954002510,1,2,1,1,1,600,1,1,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,0,2,2,1,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,1,2,1,2,0,50,1,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,0,2,2,2,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,0,2,1,3,1,650,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,1,2,2,3,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,1,2,1,4,0,25,0,1,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,0,2,2,4,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,0,2,1,5,1,500,1,1,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,1,2,2,5,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,1,2,1,6,0,450,0,1,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,0,2,2,6,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,1,2,1,7,0,150,1,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,0,2,2,7,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,1,2,1,8,1,200,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954002510,0,2,2,8,0,0,0,0,1,1,1,1,3.1,64137,20.56,860,76,131,18090,31.3,1071,0,22,707,784,486,1113,555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666003954,0.627656542,0,0,-0.30903357,-0.72591515,-0.2355586,-0.073786406,0,-0.362812428,3,0,1,0,0.90823726,-0.236568254,0.464522123
6954000142,1,2,1,1,1,600,1,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,0,2,2,1,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,0,2,1,2,0,50,1,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,1,2,2,2,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,1,2,1,3,1,650,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,0,2,2,3,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,1,2,1,4,0,25,0,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,0,2,2,4,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,1,2,1,5,1,500,1,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,0,2,2,5,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,0,2,1,6,0,450,0,1,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,1,2,2,6,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,1,2,1,7,0,150,1,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,0,2,2,7,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,0,2,1,8,1,200,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6954000142,1,2,2,8,0,0,0,0,6,1,0,1,4.5,44271,14.19,417,215,213,6510,207.9,700,0,24,189,749,417,698,423,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.547407449,0.516861187,0,0,-0.252322752,0.227540887,-0.208272522,-0.084934704,1,0.754785702,2,1,0,0,0.478197387,0.211344018,-0.182031396
6952091365,1,2,1,1,1,600,1,1,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,0,2,2,1,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,1,2,1,2,0,50,1,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,0,2,2,2,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,1,2,1,3,1,650,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,0,2,2,3,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,1,2,1,4,0,25,0,1,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,0,2,2,4,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,1,2,1,5,1,500,1,1,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,0,2,2,5,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,1,2,1,6,0,450,0,1,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
6952091365,0,2,2,6,0,0,0,0,4,2,0,1,3.6,44597,14.29,425,183,183,5444,303.4,977,7.81,22,190,775,417,698,430,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.548234289,0.523649458,0,0,-0.307019394,0.172243311,-0.091797279,-0.148537999,1,0.713452526,2,1,0,0,-1.462004987,-0.099549088,0.281893293
